"","cluster","word","freq"
"98",9,"writs",9.82301716504639
"99",9,"summons",6.65698611770894
"100",9,"hl5044",6.2084597148934
"101",9,"peers",5.889371850051
"102",9,"undelivered",4.48566469060997
"103",9,"faulks",3.8223390194406
"104",9,"lord",3.21038258107422
"105",9,"written",3.18032480198811
"106",9,"people",2.91498903612881
"107",9,"last",2.80979475667574
"108",9,"majestye28099s",2.71046983676224
"109",10,"suicide",21.5911517482537
"110",10,"selfharm",11.073033199557
"111",10,"prevention",9.0374177237147
"112",10,"adequately",8.25866418992246
"113",10,"trained",6.45354166619126
"114",10,"winchester",5.86920423182934
"115",10,"committed",4.50134064294994
"116",10,"custodial",4.12611578564831
"117",10,"2015",3.59228629345868
"118",10,"staff",3.58285571349944
"119",10,"hmp",3.43021860073254
"120",10,"majestye28099s",3.38038623281205
"121",11,"keen",15.9308486795627
"122",11,"elie",15.7619158908651
"123",11,"lord",10.9650427718378
"124",11,"written",10.8623806046405
"125",11,"answer",6.97621102345574
"126",11,"majestye28099s",5.5582421629309
"127",11,"hl948",4.67943230068277
"128",11,"hl949",4.67943230068277
"129",11,"roma",4.25116538012616
"130",11,"february",4.01751381014196
"131",11,"asian",3.95579722381435
"132",11,"gypsy",3.90367373274342
"133",12,"maximum",13.5853648607352
"134",12,"flytipping",6.90579501408663
"135",12,"increase",5.29505398566689
"136",12,"sentence",5.16136140067517
"137",12,"200910",4.93407482049237
"138",12,"convicted",4.64216362409759
"139",12,"attributable",3.42500451883015
"140",12,"throwing",3.27586631526868
"141",12,"behaviour",3.0405283441619
"142",12,"possible",2.83915022733172
"143",12,"staffordshire",2.70357184316537
"144",12,"handed",2.47981605666463
"145",13,"ireland",20.2427250223803
"146",13,"northern",19.8755380586323
"147",13,"defamation",7.05856590103178
"148",13,"majestye28099s",4.85718448657778
"149",13,"convention",4.83653514026136
"150",13,"compatible",4.74728005705453
"151",13,"european",4.275123547336
"152",13,"investigate",4.24794132695226
"153",13,"human",3.92818784758895
"154",13,"england",3.70061690956726
"155",13,"wales",3.67722379311902
"156",13,"rollingout",3.66252988307127
"157",14,"corporate",16.4174962104508
"158",14,"bribery",8.6225503181493
"159",14,"liability",8.38451192292342
"160",14,"anticorruption",7.0697274514494
"161",14,"economic",5.00089230762676
"162",14,"evasion",4.70305769562761
"163",14,"crime",3.9829696104256
"164",14,"action",3.96700927644131
"165",14,"progress",3.78736416184333
"166",14,"prosecuted",3.44901701029539
"167",14,"fraud",3.36025591665903
"168",14,"tax",3.33803036093147
"169",15,"vacant",14.4609829543824
"170",15,"posts",6.00900965666844
"171",15,"position",5.22788533840875
"172",15,"altcourse",3.39674251609092
"173",15,"vacancies",3.35633236738594
"174",15,"region",3.03714199739452
"175",15,"long",2.94074694597742
"176",15,"london",2.6102286866614
"177",15,"chair",2.54364568911028
"178",15,"becomes",2.43272225161278
"179",15,"currently",2.26072739444942
"180",15,"levels",2.23226421365217
"181",16,"cent",3.66359776928482
"182",16,"light",2.86965871020266
"183",16,"childrene28099s",2.49175686802601
"184",16,"showing",2.43698629249687
"185",16,"per",2.41288166290266
"186",16,"fact",2.15384172747548
"187",16,"fall",2.01995746438272
"188",16,"registry",2.01995746438272
"189",16,"detained",1.94064101111987
"190",16,"compared",1.87390568697223
"191",16,"judgments",1.77601123821625
"192",16,"reduction",1.74053093487128
"193",17,"second",17.6572310442422
"194",17,"organisations",10.1185243370109
"195",17,"areas",4.40660818265968
"196",17,"quarter",4.19120184162933
"197",17,"companies",3.64958424458399
"198",17,"person",3.40732447117929
"199",17,"thirdtier",3.39084378176499
"200",17,"201617",3.36747106090544
"201",17,"net",3.36747106090544
"202",17,"subcontractors",2.69998349352521
"203",17,"employment",2.45883322637557
"204",17,"tribunal",2.34301548062869
"205",18,"parttime",5.55332785645303
"206",18,"fulltime",4.53982752510573
"207",18,"zerohours",2.96724473543763
"208",18,"altcourse",2.84191868364205
"209",18,"permanent",2.64054661880692
"210",18,"duration",2.50302115358162
"211",18,"staff",2.40919983932839
"212",18,"2005",2.37722663530908
"213",18,"basis",2.05453757220287
"214",18,"less",1.99855880558214
"215",18,"total",1.79143278332725
"216",18,"two",1.7754115028171
"217",19,"freedom",52.0855314655787
"218",19,"request",37.6123102644255
"219",19,"information",33.9830438735704
"220",19,"2000",14.8712945935829
"221",19,"respond",10.4437669514849
"222",19,"act",7.96145052844478
"223",19,"since",7.50852226186359
"224",19,"refusal",6.54346934909871
"225",19,"exemption",6.05489739440233
"226",19,"month",5.27074786798389
"227",19,"consider",5.17192505543819
"228",19,"submitted",5.08099604180288
"229",20,"fund",9.53467282609207
"230",20,"support",8.70845099286291
"231",20,"victims",6.33589375506979
"232",20,"organisations",5.02162205215427
"233",20,"provided",4.95662974008066
"234",20,"longerterm",4.22912522781249
"235",20,"charities",3.12181586285003
"236",20,"england",3.09264586598417
"237",20,"wales",3.0730959837229
"238",20,"enable",2.50581689399838
"239",20,"purse",2.14019638091419
"240",20,"establish",2.04940562410981
"241",21,"area",28.385575758498
"242",21,"police",26.915555006451
"243",21,"force",26.2072224983311
"244",21,"immediate",15.9560510644781
"245",21,"wales",15.0590242346144
"246",21,"custodial",8.2503788962414
"247",21,"sentence",8.02037957745893
"248",21,"rate",7.92756561778129
"249",21,"england",7.80937891646994
"250",21,"sex",7.4436864325006
"251",21,"reoffending",7.30335965973779
"252",21,"offender",7.13928434794566
"253",22,"vehicle",10.2211056991269
"254",22,"plate",7.82798400298964
"255",22,"cloningrelated",4.01210046898978
"256",22,"motor",3.96766971314603
"257",22,"improperly",3.92529582451681
"258",22,"displayed",3.77855790942342
"259",22,"v5c3",2.91068360330733
"260",22,"sellers",2.68126786943676
"261",22,"owner",2.4518521355662
"262",22,"notify",2.37799676542407
"263",22,"convicted",2.28272683418456
"264",22,"tackling",2.2000763753535
"265",23,"insurance",24.0595449616624
"266",23,"fraud",16.7581493584459
"267",23,"five",10.8788864758794
"268",23,"without",10.2862704031615
"269",23,"drivers",9.49794284859291
"270",23,"car",8.39150169093706
"271",23,"last",8.16037683566325
"272",23,"prosecutions",7.63192224168799
"273",23,"instances",6.48842168976942
"274",23,"convicted",6.43249072294263
"275",23,"year",6.11846747567805
"276",23,"drivers",4.56404218727486
"277",24,"port",37.8187126691575
"278",24,"talbot",37.8187126691575
"279",24,"new",19.068647360208
"280",24,"rochester",10.8820199503067
"281",24,"hindley",10.5510051765688
"282",24,"proposals",10.144852638884
"283",24,"yorkshire",8.68955416030957
"284",24,"local",8.65185590144006
"285",24,"prison",7.78120165151119
"286",24,"build",7.60576022649004
"287",24,"operation",5.6922016058433
"288",24,"made",5.31547300954169
"289",25,"organisation",23.2759515574785
"290",25,"met",10.2776808720812
"291",25,"meetings",5.94190137481725
"292",25,"official",5.33702128609569
"293",25,"discuss",5.19401159343057
"294",25,"consequences",4.83652331125065
"295",25,"individuals",4.76139092220968
"296",25,"external",4.35105746747096
"297",25,"leaving",4.26611616300605
"298",25,"fund",4.14547731015787
"299",25,"cards",4.12429291140353
"300",25,"attendees",4.01210046898978
"301",26,"paragraph",19.05965520473
"302",26,"spending",13.364305368062
"303",26,"1143",12.4582764776713
"304",26,"autumn",11.9806268778782
"305",26,"review",10.6174495135195
"306",26,"reference",9.55903879903256
"307",26,"culture",7.00520675417331
"308",26,"claimant",6.91487660495817
"309",26,"statement",6.76949172087737
"310",26,"2015",5.90666968987565
"311",26,"whiplash",5.03083566629807
"312",26,"billion",4.70508553075767
"313",27,"murder",24.2562451750591
"314",27,"convicted",7.52652154044757
"315",27,"2007",7.47518021979925
"316",27,"infanticide",6.4781360536039
"317",27,"sentence",6.34624608177081
"318",27,"people",6.19757956094834
"319",27,"life",6.10480475873197
"320",27,"manslaughter",5.8253877060154
"321",27,"served",4.9094640382832
"322",27,"since",4.84745875987406
"323",27,"year",4.49255300417663
"324",27,"released",4.27885121160842
"325",28,"rehabilitation",94.8758921055403
"326",28,"community",94.6141258811598
"327",28,"companies",86.8805125104705
"328",28,"probatn",31.9861383573189
"329",28,"service",27.0919563626835
"330",28,"national",23.7879839903651
"331",28,"supervised",21.1628633113419
"332",28,"staff",12.5608712389039
"333",28,"contract",12.2229477796891
"334",28,"wales",11.9310505428564
"335",28,"offender",11.6498810714994
"336",28,"made",11.0378807091705
"337",29,"save",14.5645219389692
"338",29,"consumers",13.1214205417993
"339",29,"pass",12.9001786176513
"340",29,"insurance",11.4151425574887
"341",29,"reform",8.30388114589454
"342",29,"small",5.8777968223768
"343",29,"injury",5.54003366870809
"344",29,"ensure",4.83653622371533
"345",29,"claims",4.77934628597563
"346",29,"proposed",4.44998969721958
"347",29,"personal",4.30192366510509
"348",29,"customers",4.1934432636883
"349",30,"discrimination",29.9302317390996
"350",30,"pregnancy",19.1600081132853
"351",30,"maternity",14.4455417260026
"352",30,"tribunal",12.117841698916
"353",30,"fees",9.39421073488304
"354",30,"employers",9.15532299119029
"355",30,"claim",8.15482484970251
"356",30,"workplace",7.43081979148824
"357",30,"women",7.07907739151559
"358",30,"disincentive",6.55249414662654
"359",30,"sex",6.10457608463375
"360",30,"pursued",5.70046195920639
"361",31,"travel",6.23568124177662
"362",31,"class",5.24991414847182
"363",31,"spent",4.15325824648571
"364",31,"much",3.81878915189022
"365",31,"first",3.3861008496322
"366",31,"190548",2.99044312707331
"367",31,"tickets",2.96414469436775
"368",31,"standard",2.93274597322463
"369",31,"air",2.80190528740054
"370",31,"flight",2.7547408666778
"371",31,"taxis",2.52455518928792
"372",31,"rail",2.44315942663251
"373",32,"website",11.7343921492369
"374",32,"nonfixed",3.51884489059298
"375",32,"welsh",3.38644335421206
"376",32,"changeorg",3.17184392085937
"377",32,"forms",3.15705725889831
"378",32,"available",2.82635718680338
"379",32,"petition",2.77560329567908
"380",32,"reveal",2.59136189713753
"381",32,"monetary",2.55937119175005
"382",32,"visited",2.50056498802561
"383",32,"helens",2.42184392085937
"384",32,"possible",2.36231578232071
"385",33,"transport",11.2596795211551
"386",33,"spent",9.84138370022544
"387",33,"much",9.04883999106253
"388",33,"taxi",6.88077760343523
"389",33,"hospitality",6.06802915237584
"390",33,"food",5.92644890725477
"391",33,"may",5.04522272568198
"392",33,"takeaway",4.48566469060997
"393",33,"catering",4.4174127910513
"394",33,"2010",3.52607713003985
"395",33,"hotels",3.37385474847645
"396",33,"artwork",3.24149479248037
"397",34,"minorities",17.5010970698768
"398",34,"black",17.2109281246684
"399",34,"ethnic",15.2974734843
"400",34,"background",12.5703165893229
"401",34,"disabled",7.5788535077032
"402",34,"women",6.53741255079801
"403",34,"appointed",6.31387695393261
"404",34,"judges",5.84690056156909
"405",34,"senior",4.72571699208696
"406",34,"workingclass",3.51884489059298
"407",34,"cohesion",3.39084378176499
"408",34,"disproportionality",3.39084378176499
"409",35,"serve",22.2791998537042
"410",35,"sentence",14.7453234965995
"411",35,"foreign",12.9210593536648
"412",35,"outside",12.0169547208809
"413",35,"indefinite",8.55809761527231
"414",35,"custodial",8.27932141563946
"415",35,"national",7.26475887494867
"416",35,"prison",7.10988606093705
"417",35,"repatriated",5.76252937325423
"418",35,"offence",5.62417947952359
"419",35,"error",5.08729137822055
"420",35,"courses",4.53718284773589
"421",36,"media",25.6696616284302
"422",36,"social",20.5571900275318
"423",36,"platforms",6.270089312452
"424",36,"online",4.9370519477408
"425",36,"enrolled",4.79537726406053
"426",36,"flagger",4.79537726406053
"427",36,"measures",4.39226706245498
"428",36,"ministers",4.38112876907519
"429",36,"remanded",4.2606453722313
"430",36,"people",4.22647595845938
"431",36,"prevent",4.10153509718177
"432",36,"custody",3.99796797540276
"433",37,"online",15.1210378716444
"434",37,"phishing",4.01210046898978
"435",37,"photos",3.82538770147645
"436",37,"make",3.75617917574728
"437",37,"consistency",3.73429684039516
"438",37,"pharmacies",3.69587270297294
"439",37,"scams",3.69587270297294
"440",37,"people",3.51738023610235
"441",37,"explicit",3.34750352677868
"442",37,"partners",3.04599218220092
"443",37,"fraud",2.99819871508715
"444",37,"convicted",2.90418790370356
"445",38,"ratio",23.5966714066079
"446",38,"staff",7.31969266491397
"447",38,"2009",6.94935559512552
"448",38,"england",6.84520600537684
"449",38,"safe",5.84855337584511
"450",38,"wales",5.14227313456672
"451",38,"inmates",5.08716840078771
"452",38,"prison",4.85501609019614
"453",38,"officers",4.63006106771825
"454",38,"guidance",4.3374799187444
"455",38,"staff",4.06337580580005
"456",38,"private",3.85004954999822
"457",39,"bailiffs",7.3900993534582
"458",39,"mandate",5.82185450285906
"459",39,"voice",5.82185450285906
"460",39,"cameras",5.43540640439269
"461",39,"carried",5.20556250128183
"462",39,"enforcement",3.67848138604444
"463",39,"activity",3.5186225347317
"464",39,"bodies",3.38672129135528
"465",39,"recorders",3.11086269830737
"466",39,"68373",2.99044312707331
"467",39,"use",2.50993705521008
"468",39,"policy",2.30994067227598
"469",40,"ombudsman",11.9051163728943
"470",40,"probatn",6.90202451378684
"471",40,"statutory",5.64106519212439
"472",40,"intake",4.48566469060997
"473",40,"body",4.42797626689009
"474",40,"board",4.07970652946836
"475",40,"stage",2.6193423231654
"476",40,"advises",2.5445893652292
"477",40,"decides",2.46148245382488
"478",40,"prison",2.44947817215752
"479",40,"reasons",2.19043480559904
"480",40,"appointments",2.06670519053143
"481",41,"procured",25.906447856332
"482",41,"contracted",7.67718600159345
"483",41,"steel",7.21169571240504
"484",41,"duty",7.05955005401424
"485",41,"process",6.4140485176299
"486",41,"armslength",5.89457179482574
"487",41,"weight",5.38904483784155
"488",41,"spend",4.86181024236592
"489",41,"solicitor",3.98725905229729
"490",41,"tupe",3.82538770147645
"491",41,"aid",3.72988010615051
"492",41,"year",3.50814141490305
"493",42,"body",9.03205722311236
"494",42,"pay",8.87678396808831
"495",42,"officers",6.2217241707556
"496",42,"review",6.06126153345962
"497",42,"association",5.94824575647272
"498",42,"submitted",4.71378161673509
"499",42,"discuss",4.25364099613957
"500",42,"band",4.0761808482789
"501",42,"governors",3.99332527718537
"502",42,"service",3.79123666947696
"503",42,"evidence",3.61948786775227
"504",42,"submission",3.22236501232093
"505",43,"cause",13.4230633066215
"506",43,"drivers",12.1234469349101
"507",43,"death",9.87915128136614
"508",43,"serious",8.69853084514332
"509",43,"injury",7.72338859137364
"510",43,"offence",6.82700924074988
"511",43,"road",6.54851288459556
"512",43,"penalties",5.22722805123682
"513",43,"stipulated",4.81764260489553
"514",43,"people",4.59850643342307
"515",43,"drivers",4.57421340948924
"516",43,"review",3.6607395851663
"517",44,"probatn",5.29621981110593
"518",44,"review",4.45883095303618
"519",44,"findings",4.36682239203342
"520",44,"service",3.55551337511925
"521",44,"publish",3.52059968010206
"522",44,"conclusions",3.21929375840238
"523",44,"contents",2.39625701073321
"524",44,"departments",1.8928066152661
"525",44,"will",1.6710205680409
"526",44,"serious",1.58560783000882
"527",44,"involving",1.49876855078459
"528",44,"plans",1.4099899854055
"529",45,"video",26.3803198804981
"530",45,"link",24.3667349050788
"531",45,"via",10.9442661173904
"532",45,"technology",8.54714341263049
"533",45,"use",7.41331947663775
"534",45,"hearings",6.90759508932214
"535",45,"trials",5.53026894108603
"536",45,"similar",4.78295522941006
"537",45,"suitable",3.57174243392354
"538",45,"evidence",3.15661934944016
"539",45,"profession",3.1043702738556
"540",45,"efficiency",3.06341717093927
"541",46,"money",9.95887911189197
"542",46,"claim",6.60291629105927
"543",46,"county",6.14050764665306
"544",46,"centre",4.52502831666922
"545",46,"businesses",4.1162229751319
"546",46,"court",3.83392870162232
"547",46,"salford",3.22236501232093
"548",46,"higherrate",3.17184392085937
"549",46,"mediumsized",2.85632129794014
"550",46,"fee",2.83831947084938
"551",46,"turnaround",2.83460496641695
"552",46,"details",2.52455518928792
"553",47,"sexual",14.2972100994078
"554",47,"child",14.1992341936158
"555",47,"abuse",12.4546232653871
"556",47,"parent",9.57844029568614
"557",47,"convicted",7.66481408546807
"558",47,"flagged",5.93448947087527
"559",47,"led",4.80371933414508
"560",47,"children",4.75570792076118
"561",47,"offences",4.06434720057499
"562",47,"nonabusing",3.82538770147645
"563",47,"protect",3.45862513084405
"564",47,"force",3.27811245008059
"565",48,"gold",22.2151560501251
"566",48,"command",18.9784542586547
"567",48,"tornado",12.5670733253107
"568",48,"opened",10.2599581962176
"569",48,"team",10.1831586204605
"570",48,"tactical",9.69164559250814
"571",48,"incident",7.91008182920456
"572",48,"suite",7.261813330363
"573",48,"called",7.07006508383427
"574",48,"group",6.67603410511959
"575",48,"month",6.32493947608979
"576",48,"response",6.1154071453421
"577",49,"committee",10.4146902173721
"578",49,"convener",9.36397717809706
"579",49,"parliamente28099s",9.36397717809706
"580",49,"european",9.00458166446183
"581",49,"outlined",8.92545045820131
"582",49,"scottish",7.69452675539756
"583",49,"chancellor",6.65382585136399
"584",49,"march",6.57559828035913
"585",49,"regard",6.50031836199599
"586",49,"considering",6.47167309257624
"587",49,"1998",6.47167309257624
"588",49,"external",6.36300123354011
"589",50,"jury",17.0562684446904
"590",50,"tampering",4.48566469060997
"591",50,"elect",3.95269174322034
"592",50,"inquests",3.92675230636175
"593",50,"noncombat",3.82538770147645
"594",50,"military",3.52387635689869
"595",50,"intimidation",3.49311483931779
"596",50,"five",3.37351453716661
"597",50,"last",3.37237975164356
"598",50,"selfemployed",3.17184392085937
"599",50,"powers",3.16478083609873
"600",50,"carried",3.11236299562584
"601",51,"respond",14.5350949879464
"602",51,"hon",11.428430795586
"603",51,"member",9.72101824730851
"604",51,"letter",7.36103426077024
"605",51,"email",6.48704934148153
"606",51,"plans",5.30087418985185
"607",51,"constituency",4.70192480098024
"608",51,"18949",4.22912522781249
"609",51,"delyn",4.22912522781249
"610",51,"halifax",3.89579189447916
"611",51,"east",3.80100773852811
"612",51,"tabled",3.71406172964325
"613",52,"remand",21.455565262652
"614",52,"2010",8.14712440436374
"615",52,"average",6.44320184051473
"616",52,"held",6.02339137139958
"617",52,"local",5.8051368091657
"618",52,"since",5.78313232133767
"619",52,"authorities",5.77809963062628
"620",52,"accommodation",5.14030458290727
"621",52,"year",5.08996701872183
"622",52,"2013e2809314",4.73663740397331
"623",52,"spent",4.5250959932692
"624",52,"2014e2809315",4.48994292869103
"625",53,"courses",6.60766499435314
"626",53,"completed",4.34385910070124
"627",53,"gcse",3.69587270297294
"628",53,"five",3.27627517620875
"629",53,"52601",2.91068360330733
"630",53,"english",2.69345440132592
"631",53,"cardiff",2.22243640169564
"632",53,"last",2.19203665938101
"633",53,"two",2.10069521969975
"634",53,"education",2.07054741749036
"635",53,"rate",1.96867198997094
"636",53,"attended",1.72462146504567
"637",54,"band",14.6335634693549
"638",54,"employed",7.8612863741688
"639",54,"streamer",7.1568300689228
"640",54,"fast",6.13513261481121
"641",54,"structure",6.03714848362878
"642",54,"higher",5.86759142302838
"643",54,"seven",5.44023136538955
"644",54,"reserve",5.43386933217484
"645",54,"senior",5.26255207761115
"646",54,"service",5.2457071347471
"647",54,"civil",5.07207770025614
"648",54,"administrative",5.01545102951719
"649",55,"undersecretary",30.4860286763731
"650",55,"parliamentary",27.3560909049988
"651",55,"oral",23.2367864468779
"652",55,"contribution",21.4327169182581
"653",55,"column",18.9674133231507
"654",55,"official",17.1945361968032
"655",55,"report",13.1582024219358
"656",55,"2017",9.26298231186268
"657",55,"selfharm",7.96072245926997
"658",55,"march",7.34701169262307
"659",55,"129",7.33685589313877
"660",55,"101wh",6.77988823103579
"661",56,"spent",36.4550877057296
"662",56,"much",33.5192962247516
"663",56,"professional",12.4040923904426
"664",56,"service",12.3094571482084
"665",56,"interpretation",11.4572996986083
"666",56,"year",10.3852467363147
"667",56,"2010",10.1686243355455
"668",56,"occasions",9.62363146085077
"669",56,"since",8.08519736398283
"670",56,"agencies",7.66633857018411
"671",56,"england",7.26111028110175
"672",56,"five",7.24745662518537
"673",57,"asylum",39.8438148350814
"674",57,"immigrants",38.8355242443991
"675",57,"chamber",24.0206628373758
"676",57,"upper",14.7146649906882
"677",57,"firsttier",14.3716924271027
"678",57,"tribunal",10.7320347125685
"679",57,"appeals",10.6412437579612
"680",57,"seekers",8.03056290834987
"681",57,"majestye28099s",7.77595505724723
"682",57,"legal",6.89584705861744
"683",57,"five",6.74888430193058
"684",57,"pursue",6.54546431322272
"685",58,"privatelyrun",13.6035735611233
"686",58,"safety",6.13327937551766
"687",58,"starting",5.10504667759099
"688",58,"officer",3.80343816485864
"689",58,"staff",3.67747200151481
"690",58,"1067",3.17184392085937
"691",58,"reform",2.89031800789792
"692",58,"average",2.88810064035655
"693",58,"november",2.74059207041472
"694",58,"salary",2.69345440132592
"695",58,"standard",2.62312774274762
"696",58,"prison",2.61147747494925
"697",59,"external",18.6008536081973
"698",59,"consultancy",11.305640649372
"699",59,"spent",5.84749995054232
"700",59,"much",5.37659063115194
"701",59,"contractors",5.04911037857585
"702",59,"work",4.99650871805849
"703",59,"service",4.76222773638164
"704",59,"management",4.52931634963287
"705",59,"noms",4.43389514495912
"706",59,"fees",4.23118945164806
"707",59,"related",3.81473839118897
"708",59,"national",3.80098538134699
"709",60,"soft",23.6085066410393
"710",60,"tissue",23.6085066410393
"711",60,"whiplash",17.5169194398046
"712",60,"process",15.8667279127781
"713",60,"injury",15.0554656430282
"714",60,"reforming",14.751082366539
"715",60,"consultation",14.1327430582006
"716",60,"claims",12.7931656855095
"717",60,"november",10.9334106238344
"718",60,"departments",10.1120776535323
"719",60,"publish",9.07865535083065
"720",60,"2016",8.88741357941918
"721",61,"judiciary",15.011856902632
"722",61,"independence",11.0121302460999
"723",61,"uphold",9.41928028686066
"724",61,"importance",7.63586100378903
"725",61,"constitutional",6.90453102482382
"726",61,"chancellor",6.80064211682291
"727",61,"lord",5.58008358736195
"728",61,"2005",5.45361076150465
"729",61,"perform",4.84849222194921
"730",61,"duty",4.69085104302127
"731",61,"counterpart",4.41847960831092
"732",61,"reform",4.12596431210407
"733",62,"violence",23.7859912633844
"734",62,"domestic",23.3050989331864
"735",62,"aid",18.2883268451405
"736",62,"evidence",18.1976755509244
"737",62,"legal",15.9642263835705
"738",62,"prescribed",10.6600712767166
"739",62,"victims",9.38155428096097
"740",62,"required",7.70656025467027
"741",62,"eligibility",6.93150883875236
"742",62,"cases",6.10948735794861
"743",62,"time",5.6835227538486
"744",62,"make",5.59188305400274
"745",63,"discount",23.1924789275686
"746",63,"rate",14.1395518666911
"747",63,"ogden",8.76435209782118
"748",63,"insurance",7.97804842012278
"749",63,"change",7.34986251659954
"750",63,"motor",5.08567022098497
"751",63,"impact",4.65642377238676
"752",63,"car",4.18886833919939
"753",63,"effect",4.15195882765715
"754",63,"made",4.05359637583341
"755",63,"cost",3.71096436522939
"756",63,"potential",3.66546130837591
"757",64,"probate",12.3958180245296
"758",64,"carmarthen",5.75644888727631
"759",64,"guildhall",5.75644888727631
"760",64,"200809",4.86626220107818
"761",64,"law",4.29507791097699
"762",64,"charge",4.10463365031775
"763",64,"slide",4.01210046898978
"764",64,"rationale",3.69587270297294
"765",64,"scale",3.69587270297294
"766",64,"hearing",3.13520970666254
"767",64,"fees",3.09351547682859
"768",64,"worth",2.87843578613259
"769",65,"emstrey",10.8585432048725
"770",65,"cremation",10.6134577632044
"771",65,"baby",10.5000212280878
"772",65,"infant",10.1501493943215
"773",65,"shrewsbury",7.89439851050471
"774",65,"crematorium",7.15573274780125
"775",65,"practice",5.6260894401295
"776",65,"inquiries",4.26357361716848
"777",65,"policies",4.19073450707373
"778",65,"code",4.13210475932208
"779",65,"implications",4.11502630689867
"780",65,"ashes",4.04446783285675
"781",66,"punishment",73.3506365711837
"782",66,"2012",55.8711476512559
"783",66,"aid",49.9343424576668
"784",66,"act",44.8539428330078
"785",66,"legal",44.5994572090698
"786",66,"sentences",37.748228214257
"787",66,"offenders",37.0104146817629
"788",66,"insolvency",33.500821011672
"789",66,"litigation",24.5493513163102
"790",66,"change",16.2338783078259
"791",66,"effect",15.6382948758175
"792",66,"reform",14.1151951612941
"793",67,"practical",21.325303766083
"794",67,"code",20.4278060673985
"795",67,"crime",14.0171551366176
"796",67,"victim",11.59615268923
"797",67,"agencies",4.77291932949368
"798",67,"criminal",4.5332512866726
"799",67,"justice",4.36782713707281
"800",67,"compliance",4.24473440912646
"801",67,"publish",3.41688918581998
"802",67,"plans",3.23577815033817
"803",67,"aimed",3.20499061984786
"804",67,"emotional",3.20499061984786
"805",68,"replies",22.575290586115
"806",68,"hon",11.7360590653514
"807",68,"letter",11.582895542547
"808",68,"member",9.98268671932062
